Id,Dataset,Filepath,Filename,Ext,Speaker,Text,Gender,Age,Race,Accent,Intensity/Level,Sentiment,Emotion
15248,MELD,./dataset/meld\train\dia803_utt6.mp4,dia803_utt6.mp4,.mp4,Meld_Chandler,That means nothing to me.  Come on!,,,,,,negative,Anger
15249,MELD,./dataset/meld\train\dia804_utt0.mp4,dia804_utt0.mp4,.mp4,Meld_Rachel,"Oh! Hey, Mr. Treeger.",,,,,,negative,Fear
15250,MELD,./dataset/meld\train\dia804_utt1.mp4,dia804_utt1.mp4,.mp4,Meld_Mr. Treeger,: What are you doing?,,,,,,neutral,Neutral
15251,MELD,./dataset/meld\train\dia804_utt2.mp4,dia804_utt2.mp4,.mp4,Meld_Rachel,Ummm. Oh! Im sorry.  Its a little old but,,,,,,positive,Happy
15252,MELD,./dataset/meld\train\dia804_utt3.mp4,dia804_utt3.mp4,.mp4,Meld_Mr. Treeger,: No! Youre clogging up the chute that I spent a half-hour unclogging!,,,,,,negative,Anger
15253,MELD,./dataset/meld\train\dia804_utt4.mp4,dia804_utt4.mp4,.mp4,Meld_Rachel,Im sorry. I didntI dont come in here a lot.,,,,,,negative,Sad
15254,MELD,./dataset/meld\train\dia804_utt5.mp4,dia804_utt5.mp4,.mp4,Meld_Mr. Treeger,": Oh yeah, of course you dont!",,,,,,negative,Anger
15255,MELD,./dataset/meld\train\dia804_utt6.mp4,dia804_utt6.mp4,.mp4,Meld_Mr. Treeger,": Cause youre a little princess! ""Daddy, buy me a pizza. Daddy, buy me a candy factory. Daddy, make the cast of",,,,,,negative,Disgust
15256,MELD,./dataset/meld\train\dia804_utt7.mp4,dia804_utt7.mp4,.mp4,Meld_Mr. Treeger,": You think you could make a mess and the big man in coveralls will come in here and clean it up, huh?",,,,,,negative,Anger
15257,MELD,./dataset/meld\train\dia804_utt8.mp4,dia804_utt8.mp4,.mp4,Meld_Mr. Treeger,"Well, why dont think of someone else for a change?",,,,,,negative,Anger
15258,MELD,./dataset/meld\train\dia804_utt9.mp4,dia804_utt9.mp4,.mp4,Meld_Rachel,"Okay, Im sorry.",,,,,,negative,Sad
15259,MELD,./dataset/meld\train\dia805_utt0.mp4,dia805_utt0.mp4,.mp4,Meld_Ross,Hello!,,,,,,positive,Happy
15260,MELD,./dataset/meld\train\dia805_utt1.mp4,dia805_utt1.mp4,.mp4,Meld_Ross,What's this?,,,,,,neutral,Neutral
15261,MELD,./dataset/meld\train\dia805_utt2.mp4,dia805_utt2.mp4,.mp4,Meld_Ross,Oh right its that girl's phone number.,,,,,,neutral,Neutral
15262,MELD,./dataset/meld\train\dia805_utt3.mp4,dia805_utt3.mp4,.mp4,Meld_Ross,"Yeah-yeah, there it is, just a phone number a really hot girl gave me.",,,,,,positive,Happy
15263,MELD,./dataset/meld\train\dia805_utt4.mp4,dia805_utt4.mp4,.mp4,Meld_Ross,"It's no big deal, I mean it is her home phone number, but... Whoa!",,,,,,positive,Surprise
15264,MELD,./dataset/meld\train\dia805_utt5.mp4,dia805_utt5.mp4,.mp4,Meld_Ross,"Whoa-whoops, I almost lost this baby!",,,,,,positive,Happy
15265,MELD,./dataset/meld\train\dia805_utt6.mp4,dia805_utt6.mp4,.mp4,Meld_Ross,"Yeah, the lovely Amanda gives me her number and I-I go and drop it.",,,,,,negative,Anger
15266,MELD,./dataset/meld\train\dia805_utt7.mp4,dia805_utt7.mp4,.mp4,Meld_Phoebe,Thank you.,,,,,,neutral,Neutral
15267,MELD,./dataset/meld\train\dia806_utt0.mp4,dia806_utt0.mp4,.mp4,Meld_Monica,I dont know how any of these got opened?!,,,,,,negative,Surprise
15268,MELD,./dataset/meld\train\dia806_utt1.mp4,dia806_utt1.mp4,.mp4,Meld_Joey,You opened them all?,,,,,,negative,Surprise
15269,MELD,./dataset/meld\train\dia806_utt10.mp4,dia806_utt10.mp4,.mp4,Meld_Rachel,"Oh wow, you didnt even try to unhook my bra!",,,,,,positive,Surprise
15270,MELD,./dataset/meld\train\dia806_utt11.mp4,dia806_utt11.mp4,.mp4,Meld_Monica,So are you ever gonna tell whoever it is?,,,,,,neutral,Neutral
15271,MELD,./dataset/meld\train\dia806_utt12.mp4,dia806_utt12.mp4,.mp4,Meld_Rachel,"No, I will. Im just not up for it tonight.",,,,,,neutral,Neutral
15272,MELD,./dataset/meld\train\dia806_utt13.mp4,dia806_utt13.mp4,.mp4,Meld_Joey,"Hey Rach listen, no matter what this guy says I want you to know youre not gonna be alone in this.",,,,,,positive,Happy
15273,MELD,./dataset/meld\train\dia806_utt14.mp4,dia806_utt14.mp4,.mp4,Meld_Rachel,Im not?,,,,,,negative,Surprise
15274,MELD,./dataset/meld\train\dia806_utt15.mp4,dia806_utt15.mp4,.mp4,Meld_Joey,Listen I uh  Its a scary world out there especially if youre a single mom.,,,,,,negative,Fear
15275,MELD,./dataset/meld\train\dia806_utt16.mp4,dia806_utt16.mp4,.mp4,Meld_Joey,"Yknow, I always felt like you and I have this-this special bond.",,,,,,neutral,Neutral
15276,MELD,./dataset/meld\train\dia806_utt17.mp4,dia806_utt17.mp4,.mp4,Meld_Joey,"So,  Rachel Green will you marry me?",,,,,,positive,Happy
15277,MELD,./dataset/meld\train\dia806_utt2.mp4,dia806_utt2.mp4,.mp4,Meld_Monica,"I know! I know! I am a terrible person! I mean, Chandler is never going to trust me with anything ever again!",,,,,,positive,Happy
15278,MELD,./dataset/meld\train\dia806_utt3.mp4,dia806_utt3.mp4,.mp4,Meld_Joey,Oh hey! You got my parents gift!,,,,,,positive,Happy
15279,MELD,./dataset/meld\train\dia806_utt4.mp4,dia806_utt4.mp4,.mp4,Meld_Monica,Yeah. What is that?,,,,,,neutral,Neutral
15280,MELD,./dataset/meld\train\dia806_utt5.mp4,dia806_utt5.mp4,.mp4,Meld_Joey,"Well, I dont know. I think it does something to salami.",,,,,,negative,Sad
15281,MELD,./dataset/meld\train\dia806_utt6.mp4,dia806_utt6.mp4,.mp4,Meld_Monica,Hey! Howd it go?,,,,,,negative,Sad
15282,MELD,./dataset/meld\train\dia806_utt7.mp4,dia806_utt7.mp4,.mp4,Meld_Joey,Yeah. What-what did Tag say?,,,,,,neutral,Neutral
15283,MELD,./dataset/meld\train\dia806_utt8.mp4,dia806_utt8.mp4,.mp4,Meld_Rachel,Tag is not the father! And Joey knows now?,,,,,,negative,Sad
15284,MELD,./dataset/meld\train\dia806_utt9.mp4,dia806_utt9.mp4,.mp4,Meld_Joey,"I do Rach. I do, and I so happy for you.",,,,,,positive,Happy
15285,MELD,./dataset/meld\train\dia807_utt0.mp4,dia807_utt0.mp4,.mp4,Meld_Rachel,Thank you.,,,,,,neutral,Neutral
15286,MELD,./dataset/meld\train\dia807_utt1.mp4,dia807_utt1.mp4,.mp4,Meld_Joey,If I cant have it you cant have it!,,,,,,negative,Anger
15287,MELD,./dataset/meld\train\dia808_utt0.mp4,dia808_utt0.mp4,.mp4,Meld_Monica,"I cant believe her, yknow its justits so typical.",,,,,,negative,Disgust
15288,MELD,./dataset/meld\train\dia808_utt1.mp4,dia808_utt1.mp4,.mp4,Meld_Chandler,"Now Monica, I know youre upset, but dont forget.",,,,,,neutral,Neutral
15289,MELD,./dataset/meld\train\dia808_utt2.mp4,dia808_utt2.mp4,.mp4,Meld_Chandler,"There is going to be a wedding, you are going to throw the bouquet, and",,,,,,neutral,Neutral
15290,MELD,./dataset/meld\train\dia808_utt3.mp4,dia808_utt3.mp4,.mp4,Meld_Monica,Paris?,,,,,,neutral,Neutral
15291,MELD,./dataset/meld\train\dia808_utt4.mp4,dia808_utt4.mp4,.mp4,Meld_Chandler,We will take a moonlit walk on the Rue de la .,,,,,,neutral,Neutral
15292,MELD,./dataset/meld\train\dia808_utt5.mp4,dia808_utt5.mp4,.mp4,Meld_Monica,Keep talking.,,,,,,neutral,Neutral
15293,MELD,./dataset/meld\train\dia808_utt6.mp4,dia808_utt6.mp4,.mp4,Meld_Chandler,"Then we will sprinkle rose pedals on the bed and make love. Not just because its romantic, but because I can!",,,,,,positive,Happy
15294,MELD,./dataset/meld\train\dia808_utt7.mp4,dia808_utt7.mp4,.mp4,Meld_Monica,I love you!,,,,,,positive,Happy
15295,MELD,./dataset/meld\train\dia809_utt0.mp4,dia809_utt0.mp4,.mp4,Meld_Joey,Yes!,,,,,,positive,Happy
15296,MELD,./dataset/meld\train\dia809_utt1.mp4,dia809_utt1.mp4,.mp4,Meld_Joey,I win again!,,,,,,positive,Happy
15297,MELD,./dataset/meld\train\dia809_utt10.mp4,dia809_utt10.mp4,.mp4,Meld_Chandler,Oh yes!,,,,,,negative,Anger
15298,MELD,./dataset/meld\train\dia809_utt11.mp4,dia809_utt11.mp4,.mp4,Meld_Joey,"Okay, get ready to owe me!",,,,,,positive,Happy
15299,MELD,./dataset/meld\train\dia809_utt12.mp4,dia809_utt12.mp4,.mp4,Meld_Chandler,Okay.,,,,,,neutral,Neutral
15300,MELD,./dataset/meld\train\dia809_utt13.mp4,dia809_utt13.mp4,.mp4,Meld_Joey,"Okay, here we go. Ready?",,,,,,neutral,Neutral
15301,MELD,./dataset/meld\train\dia809_utt14.mp4,dia809_utt14.mp4,.mp4,Meld_Chandler,No! No! No! Noone can beat me.,,,,,,negative,Anger
15302,MELD,./dataset/meld\train\dia809_utt15.mp4,dia809_utt15.mp4,.mp4,Meld_Chandler,"See? Now, thats why only the little fake men are supposed to do all the kicking.",,,,,,negative,Fear
15303,MELD,./dataset/meld\train\dia809_utt2.mp4,dia809_utt2.mp4,.mp4,Meld_Joey,Ha-ha!,,,,,,positive,Happy
15304,MELD,./dataset/meld\train\dia809_utt3.mp4,dia809_utt3.mp4,.mp4,Meld_Joey,Thats like 500 bucks you owe me!,,,,,,positive,Happy
15305,MELD,./dataset/meld\train\dia809_utt4.mp4,dia809_utt4.mp4,.mp4,Meld_Joey,Whoo-ho-hoo!,,,,,,positive,Happy
15306,MELD,./dataset/meld\train\dia809_utt5.mp4,dia809_utt5.mp4,.mp4,Meld_Joey,$500 that is a loooot of electricity!,,,,,,positive,Happy
15307,MELD,./dataset/meld\train\dia809_utt6.mp4,dia809_utt6.mp4,.mp4,Meld_Joey,Whoo-ho-ho!,,,,,,positive,Happy
15308,MELD,./dataset/meld\train\dia809_utt7.mp4,dia809_utt7.mp4,.mp4,Meld_Joey,I gotta buy some food.,,,,,,neutral,Neutral
15309,MELD,./dataset/meld\train\dia809_utt8.mp4,dia809_utt8.mp4,.mp4,Meld_Chandler,"Okay, give me a chance to win my money back. Okay? Sudden death, one goal, $1,000.",,,,,,neutral,Neutral
15310,MELD,./dataset/meld\train\dia809_utt9.mp4,dia809_utt9.mp4,.mp4,Meld_Joey,You serious?,,,,,,positive,Surprise
15311,MELD,./dataset/meld\train\dia80_utt0.mp4,dia80_utt0.mp4,.mp4,Meld_Rachel,"Hey Joey, is this the bed where Olivia lost her virginity?",,,,,,neutral,Neutral
15312,MELD,./dataset/meld\train\dia80_utt1.mp4,dia80_utt1.mp4,.mp4,Meld_Joey,"I don't know, but one of the extras sure did!  Hey, listen    Rach. Thanks again for coming down to watch my scenes!",,,,,,positive,Happy
15313,MELD,./dataset/meld\train\dia80_utt2.mp4,dia80_utt2.mp4,.mp4,Meld_Rachel,"Oh, please!Honey, just the fact that you want me here to support    you, I'm...OH MY GOD!Is that Christian Sanders?He's so",,,,,,positive,Surprise
15314,MELD,./dataset/meld\train\dia80_utt3.mp4,dia80_utt3.mp4,.mp4,Meld_Joey,Also so,,,,,,neutral,Neutral
15315,MELD,./dataset/meld\train\dia80_utt4.mp4,dia80_utt4.mp4,.mp4,Meld_Rachel,"Oh, in my head he's done some pretty ""not-gay-stuff""!",,,,,,neutral,Neutral
15316,MELD,./dataset/meld\train\dia80_utt5.mp4,dia80_utt5.mp4,.mp4,Meld_Joey,"Well, at the Christmas party him and Santa did some definitely    gay stuff!",,,,,,neutral,Neutral
15317,MELD,./dataset/meld\train\dia810_utt0.mp4,dia810_utt0.mp4,.mp4,Meld_Monica,Who is that?!,,,,,,negative,Surprise
15318,MELD,./dataset/meld\train\dia810_utt1.mp4,dia810_utt1.mp4,.mp4,Meld_Chandler,"Dont worry, Im brave!",,,,,,negative,Sad
15319,MELD,./dataset/meld\train\dia810_utt10.mp4,dia810_utt10.mp4,.mp4,Meld_Chandler,4:00 A.M.,,,,,,neutral,Neutral
15320,MELD,./dataset/meld\train\dia810_utt11.mp4,dia810_utt11.mp4,.mp4,Meld_Gary,"So, can I get some candy?",,,,,,neutral,Neutral
15321,MELD,./dataset/meld\train\dia810_utt12.mp4,dia810_utt12.mp4,.mp4,Meld_Chandler,"I am sorry, but some of us have to",,,,,,neutral,Neutral
15322,MELD,./dataset/meld\train\dia810_utt13.mp4,dia810_utt13.mp4,.mp4,Meld_Monica,"Umm, listen I am sorry, but Ill put some out first thing in the morning.",,,,,,negative,Sad
15323,MELD,./dataset/meld\train\dia810_utt14.mp4,dia810_utt14.mp4,.mp4,Meld_Gary,"Well okay, Ill swing by later. Do you live in this building?",,,,,,neutral,Neutral
15324,MELD,./dataset/meld\train\dia810_utt15.mp4,dia810_utt15.mp4,.mp4,Meld_Monica,Um-hmm.,,,,,,neutral,Neutral
15325,MELD,./dataset/meld\train\dia810_utt16.mp4,dia810_utt16.mp4,.mp4,Meld_Gary,Mm! Seems like I wouldve remembered you!,,,,,,negative,Surprise
15326,MELD,./dataset/meld\train\dia810_utt17.mp4,dia810_utt17.mp4,.mp4,Meld_Chandler,Mm! Night Gar!,,,,,,neutral,Neutral
15327,MELD,./dataset/meld\train\dia810_utt2.mp4,dia810_utt2.mp4,.mp4,Meld_Chandler,I am brave!,,,,,,negative,Fear
15328,MELD,./dataset/meld\train\dia810_utt3.mp4,dia810_utt3.mp4,.mp4,Meld_Chandler,II am brave!,,,,,,negative,Fear
15329,MELD,./dataset/meld\train\dia810_utt4.mp4,dia810_utt4.mp4,.mp4,Meld_Chandler,No-no-no-no!!,,,,,,negative,Fear
15330,MELD,./dataset/meld\train\dia810_utt5.mp4,dia810_utt5.mp4,.mp4,Meld_Chandler,Can you tell me who is there please?,,,,,,neutral,Neutral
15331,MELD,./dataset/meld\train\dia810_utt6.mp4,dia810_utt6.mp4,.mp4,Meld_Gary,Hi!,,,,,,positive,Happy
15332,MELD,./dataset/meld\train\dia810_utt7.mp4,dia810_utt7.mp4,.mp4,Meld_Monica,Hi. Do you know what time it is?,,,,,,neutral,Neutral
15333,MELD,./dataset/meld\train\dia810_utt8.mp4,dia810_utt8.mp4,.mp4,Meld_Gary,Its candy time! My roommate says that they taste like little drops of heaven.,,,,,,positive,Happy
15334,MELD,./dataset/meld\train\dia810_utt9.mp4,dia810_utt9.mp4,.mp4,Meld_Monica,Oh please!  Did you hear that? Little drops of heaven.,,,,,,positive,Happy
15335,MELD,./dataset/meld\train\dia811_utt0.mp4,dia811_utt0.mp4,.mp4,Meld_Joey,Aaron! You gotta let me go. The guys hammered!,,,,,,positive,Happy
15336,MELD,./dataset/meld\train\dia811_utt1.mp4,dia811_utt1.mp4,.mp4,Meld_The Director,"Im sorry Joey, as long as hes here and hes conscious were still shooting.",,,,,,neutral,Neutral
15337,MELD,./dataset/meld\train\dia811_utt10.mp4,dia811_utt10.mp4,.mp4,Meld_Richard,Is that my ass?,,,,,,positive,Happy
15338,MELD,./dataset/meld\train\dia811_utt2.mp4,dia811_utt2.mp4,.mp4,Meld_Richard,You wouldnt happen to have a very big fork?,,,,,,neutral,Neutral
15339,MELD,./dataset/meld\train\dia811_utt3.mp4,dia811_utt3.mp4,.mp4,Meld_Joey,"So I uh, I just talked to the director. Thats it, were done for the day.",,,,,,neutral,Neutral
15340,MELD,./dataset/meld\train\dia811_utt4.mp4,dia811_utt4.mp4,.mp4,Meld_Richard,Well have we finished the scene?,,,,,,negative,Surprise
15341,MELD,./dataset/meld\train\dia811_utt5.mp4,dia811_utt5.mp4,.mp4,Meld_Joey,Yeah! Youyou were wonderful.,,,,,,positive,Happy
15342,MELD,./dataset/meld\train\dia811_utt6.mp4,dia811_utt6.mp4,.mp4,Meld_Richard,As were you.,,,,,,neutral,Neutral
15343,MELD,./dataset/meld\train\dia811_utt7.mp4,dia811_utt7.mp4,.mp4,Meld_Joey,"So I got your car, its right outside.",,,,,,neutral,Neutral
15344,MELD,./dataset/meld\train\dia811_utt8.mp4,dia811_utt8.mp4,.mp4,Meld_Richard,"Oh, thank you. Youre welcome.",,,,,,positive,Happy
15345,MELD,./dataset/meld\train\dia811_utt9.mp4,dia811_utt9.mp4,.mp4,Meld_Joey,No-no-no! We gotta go! Come on!  Here we go.,,,,,,negative,Fear
15346,MELD,./dataset/meld\train\dia812_utt0.mp4,dia812_utt0.mp4,.mp4,Meld_Monica,What about these? These look the same?,,,,,,neutral,Neutral
15347,MELD,./dataset/meld\train\dia812_utt1.mp4,dia812_utt1.mp4,.mp4,Meld_Phoebe,Definitely!,,,,,,positive,Happy
15348,MELD,./dataset/meld\train\dia812_utt10.mp4,dia812_utt10.mp4,.mp4,Meld_Chandler,Let me see the earrings.,,,,,,neutral,Neutral
15349,MELD,./dataset/meld\train\dia812_utt11.mp4,dia812_utt11.mp4,.mp4,Meld_Monica,"Oh, honey, the earrings",,,,,,neutral,Neutral
15350,MELD,./dataset/meld\train\dia812_utt12.mp4,dia812_utt12.mp4,.mp4,Meld_Chandler,They look great! Does your boyfriend have the best taste or what?,,,,,,positive,Happy
15351,MELD,./dataset/meld\train\dia812_utt13.mp4,dia812_utt13.mp4,.mp4,Meld_Monica,My boyfriend really does have good taste!,,,,,,positive,Happy
15352,MELD,./dataset/meld\train\dia812_utt14.mp4,dia812_utt14.mp4,.mp4,Meld_Chandler,Thanks for picking out the earrings man.,,,,,,neutral,Neutral
15353,MELD,./dataset/meld\train\dia812_utt15.mp4,dia812_utt15.mp4,.mp4,Meld_Ross,Mm-Hm,,,,,,neutral,Neutral
15354,MELD,./dataset/meld\train\dia812_utt2.mp4,dia812_utt2.mp4,.mp4,Meld_Monica,Not as each other!,,,,,,neutral,Neutral
15355,MELD,./dataset/meld\train\dia812_utt3.mp4,dia812_utt3.mp4,.mp4,Meld_Phoebe,"Oh, then no.",,,,,,neutral,Neutral
15356,MELD,./dataset/meld\train\dia812_utt4.mp4,dia812_utt4.mp4,.mp4,Meld_Chandler,Hey!,,,,,,positive,Happy
15357,MELD,./dataset/meld\train\dia812_utt5.mp4,dia812_utt5.mp4,.mp4,Meld_Monica,Hi!,,,,,,negative,Anger
15358,MELD,./dataset/meld\train\dia812_utt8.mp4,dia812_utt8.mp4,.mp4,Meld_Chandler,You look amazing. I'm the luckiest man in the world.,,,,,,positive,Happy
15359,MELD,./dataset/meld\train\dia812_utt9.mp4,dia812_utt9.mp4,.mp4,Meld_Monica,"Ohh, you're about to get a little luckier.",,,,,,positive,Happy
15360,MELD,./dataset/meld\train\dia813_utt0.mp4,dia813_utt0.mp4,.mp4,Meld_Monica,"I know that theres no hole there, I just really liked that picture.",,,,,,neutral,Neutral
15361,MELD,./dataset/meld\train\dia813_utt1.mp4,dia813_utt1.mp4,.mp4,Meld_Rachel,Oh my God! Look at this!,,,,,,negative,Surprise
15362,MELD,./dataset/meld\train\dia813_utt10.mp4,dia813_utt10.mp4,.mp4,Meld_Rachel,"Hello, Mrs. Chatracus.",,,,,,neutral,Neutral
15363,MELD,./dataset/meld\train\dia813_utt2.mp4,dia813_utt2.mp4,.mp4,Meld_Monica,"Okay, but there",,,,,,neutral,Neutral
15364,MELD,./dataset/meld\train\dia813_utt3.mp4,dia813_utt3.mp4,.mp4,Meld_Rachel,I dont care! The wires have come loose in your head!,,,,,,negative,Anger
15365,MELD,./dataset/meld\train\dia813_utt4.mp4,dia813_utt4.mp4,.mp4,Meld_Monica,I just thought that if I could follow the wire I could find out what it did.,,,,,,neutral,Neutral
15366,MELD,./dataset/meld\train\dia813_utt5.mp4,dia813_utt5.mp4,.mp4,Meld_Rachel,And did you?!,,,,,,negative,Sad
15367,MELD,./dataset/meld\train\dia813_utt6.mp4,dia813_utt6.mp4,.mp4,Meld_Monica,"No. It disappears back there behind that baseboard. For a minute there, I thought it went downstairs.",,,,,,neutral,Neutral
15368,MELD,./dataset/meld\train\dia813_utt7.mp4,dia813_utt7.mp4,.mp4,Meld_Monica,But it didnt. Say hello to Mrs. Chatracus.,,,,,,neutral,Neutral
15369,MELD,./dataset/meld\train\dia813_utt8.mp4,dia813_utt8.mp4,.mp4,Meld_Rachel,Oh my God.,,,,,,negative,Surprise
15370,MELD,./dataset/meld\train\dia813_utt9.mp4,dia813_utt9.mp4,.mp4,Meld_Mrs. Chatracus,Hello darling.,,,,,,neutral,Neutral
15371,MELD,./dataset/meld\train\dia814_utt0.mp4,dia814_utt0.mp4,.mp4,Meld_Ross,"Okay, is everybody clear? Were gonna pick it upand move it. Now all we need is teamwork, okay? Were gonna",,,,,,neutral,Neutral
15372,MELD,./dataset/meld\train\dia814_utt1.mp4,dia814_utt1.mp4,.mp4,Meld_Rachel,"Ross, I really dont think",,,,,,neutral,Neutral
15373,MELD,./dataset/meld\train\dia814_utt2.mp4,dia814_utt2.mp4,.mp4,Meld_Ross,Lift!! And slide!,,,,,,positive,Happy
15374,MELD,./dataset/meld\train\dia814_utt3.mp4,dia814_utt3.mp4,.mp4,Meld_Chandler,"Okay, here we go.",,,,,,neutral,Neutral
15375,MELD,./dataset/meld\train\dia814_utt4.mp4,dia814_utt4.mp4,.mp4,Meld_Ross,"All right everyone, lift!  And slide!!",,,,,,positive,Happy
15376,MELD,./dataset/meld\train\dia815_utt0.mp4,dia815_utt0.mp4,.mp4,Meld_Joey,"All right Carl, were next. Now remember, what is not gonna be?",,,,,,neutral,Neutral
15377,MELD,./dataset/meld\train\dia815_utt1.mp4,dia815_utt1.mp4,.mp4,Meld_Carl,Another,,,,,,neutral,Neutral
15378,MELD,./dataset/meld\train\dia815_utt2.mp4,dia815_utt2.mp4,.mp4,Meld_Joey,Thats right! And what are you not gonna do?,,,,,,neutral,Neutral
15379,MELD,./dataset/meld\train\dia815_utt3.mp4,dia815_utt3.mp4,.mp4,Meld_Carl,"Well, Im not gonna talk because",,,,,,neutral,Neutral
15380,MELD,./dataset/meld\train\dia816_utt0.mp4,dia816_utt0.mp4,.mp4,Meld_Monica,"I mean, I realize that his feelings may never completely go away, but",,,,,,negative,Sad
15381,MELD,./dataset/meld\train\dia816_utt1.mp4,dia816_utt1.mp4,.mp4,Meld_Janice,"Oh?my Gawd, I-I understand.",,,,,,negative,Sad
15382,MELD,./dataset/meld\train\dia816_utt2.mp4,dia816_utt2.mp4,.mp4,Meld_Janice,"I-I am so sorry, Ill go.",,,,,,negative,Sad
15383,MELD,./dataset/meld\train\dia816_utt3.mp4,dia816_utt3.mp4,.mp4,Meld_Janice,"Good-bye Monica , I wish you a lifetime of happiness with him.",,,,,,negative,Sad
15384,MELD,./dataset/meld\train\dia816_utt4.mp4,dia816_utt4.mp4,.mp4,Meld_Janice,"Chandler,  you call me when this goes in the pooper.",,,,,,neutral,Neutral
15385,MELD,./dataset/meld\train\dia817_utt0.mp4,dia817_utt0.mp4,.mp4,Meld_Joey,I found my identical hand twin!,,,,,,positive,Happy
15386,MELD,./dataset/meld\train\dia817_utt1.mp4,dia817_utt1.mp4,.mp4,Meld_Phoebe,"Ohh, you are",,,,,,neutral,Neutral
15387,MELD,./dataset/meld\train\dia817_utt10.mp4,dia817_utt10.mp4,.mp4,Meld_Phoebe,She loves you!,,,,,,negative,Sad
15388,MELD,./dataset/meld\train\dia817_utt11.mp4,dia817_utt11.mp4,.mp4,Meld_Chandler,Really?,,,,,,positive,Surprise
15389,MELD,./dataset/meld\train\dia817_utt12.mp4,dia817_utt12.mp4,.mp4,Meld_Phoebe,"Yes! Now, she feels terrible! She really wants to make up! You gotta find her.",,,,,,negative,Anger
15390,MELD,./dataset/meld\train\dia817_utt13.mp4,dia817_utt13.mp4,.mp4,Meld_Chandler,Okay.,,,,,,neutral,Neutral
15391,MELD,./dataset/meld\train\dia817_utt14.mp4,dia817_utt14.mp4,.mp4,Meld_Phoebe,Good.  I should really start wearing hats!,,,,,,neutral,Neutral
15392,MELD,./dataset/meld\train\dia817_utt2.mp4,dia817_utt2.mp4,.mp4,Meld_Chandler,No!,,,,,,neutral,Neutral
15393,MELD,./dataset/meld\train\dia817_utt3.mp4,dia817_utt3.mp4,.mp4,Meld_Phoebe,But she just came up here!,,,,,,negative,Surprise
15394,MELD,./dataset/meld\train\dia817_utt4.mp4,dia817_utt4.mp4,.mp4,Meld_Chandler,That was Joey!,,,,,,neutral,Neutral
15395,MELD,./dataset/meld\train\dia817_utt5.mp4,dia817_utt5.mp4,.mp4,Meld_Phoebe,I wonder where she is. That is so weird.,,,,,,neutral,Neutral
15396,MELD,./dataset/meld\train\dia817_utt6.mp4,dia817_utt6.mp4,.mp4,Meld_Chandler,"Yeah, well, she's probably talking to Richard.",,,,,,neutral,Neutral
15397,MELD,./dataset/meld\train\dia817_utt7.mp4,dia817_utt7.mp4,.mp4,Meld_Phoebe,Would you stop that!,,,,,,negative,Anger
